"payment_id","order_id","amount","payment_date","payment_method"
1269,4602,435,"2024-08-03","Credit Card"
1270,4525,202,"2024-05-20","PayPal"
1271,3847,552,"2024-06-28","Credit Card"
1272,2304,990,"2025-02-02","PayPal"
1273,2044,996,"2024-09-05","PayPal"
1274,929,892,"2024-11-17","PayPal"
1275,1202,932,"2024-07-21","Bank Transfer"
1276,3645,508,"2024-09-17","Bank Transfer"
1277,796,552,"2023-10-30","Bank Transfer"
1278,323,968,"2023-12-09","Bank Transfer"
1279,1111,325,"2025-05-31","Credit Card"
1280,3121,236,"2025-03-25","Credit Card"
1281,3874,922,"2024-07-19","Bank Transfer"
1282,3108,800,"2024-01-25","Credit Card"
1283,3907,634,"2023-09-20","Credit Card"
1284,1397,851,"2024-07-16","Credit Card"
1285,164,412,"2024-03-16","Credit Card"
1286,4802,147,"2024-11-27","Bank Transfer"
1287,2969,57,"2024-08-26","PayPal"
1288,3613,341,"2023-11-01","PayPal"
1289,4792,451,"2025-04-23","Credit Card"
1290,4686,450,"2023-08-10","Credit Card"
1291,1490,284,"2025-01-20","Bank Transfer"
1292,3665,60,"2024-02-09","Credit Card"
1293,163,367,"2024-12-27","Credit Card"
1294,4029,624,"2024-05-03","PayPal"
1295,4644,359,"2024-03-03","Bank Transfer"
1296,2817,371,"2023-09-03","Bank Transfer"
1297,2784,403,"2023-08-27","Credit Card"
1298,697,214,"2025-03-21","Credit Card"
1299,3031,191,"2024-11-10","PayPal"
1300,565,826,"2024-03-21","PayPal"
1301,1452,598,"2024-02-27","PayPal"
1302,1106,545,"2025-05-15","PayPal"
1303,2459,340,"2024-08-16","Credit Card"
1304,3225,768,"2025-01-28","Credit Card"
1305,1225,116,"2024-06-18","Credit Card"
1306,910,498,"2025-05-12","PayPal"
1307,1615,703,"2024-04-16","Bank Transfer"
1308,2628,733,"2025-04-16","Bank Transfer"
1309,2395,669,"2023-08-30","Bank Transfer"
1310,681,604,"2024-01-23","Credit Card"
1311,2906,891,"2024-11-11","PayPal"
1312,4939,109,"2024-03-28","PayPal"
1313,4053,93,"2025-03-04","PayPal"
1314,131,109,"2024-12-17","Bank Transfer"
1315,4836,781,"2024-04-03","PayPal"
1316,3423,942,"2023-10-05","Credit Card"
1317,1385,104,"2025-05-10","PayPal"
1318,2992,986,"2025-05-06","Credit Card"
1319,2071,29,"2025-04-16","Credit Card"
1320,1574,335,"2025-03-31","Bank Transfer"
1321,4206,302,"2024-11-25","PayPal"
1322,2296,943,"2025-02-18","Credit Card"
1323,4264,685,"2025-04-11","Credit Card"
1324,193,63,"2024-03-06","PayPal"
1325,4011,706,"2025-02-22","Credit Card"
1326,2610,177,"2024-03-12","PayPal"
1327,1368,34,"2024-09-03","Bank Transfer"
1328,427,720,"2024-06-22","PayPal"
1329,1957,377,"2024-06-09","Credit Card"
1330,2512,241,"2025-05-08","Bank Transfer"
1331,2156,819,"2023-12-09","Bank Transfer"
1332,3678,933,"2025-04-20","PayPal"
1333,3547,702,"2025-01-19","Credit Card"
1334,2765,92,"2023-08-11","Bank Transfer"
1335,332,185,"2023-11-11","PayPal"
1336,2236,11,"2025-04-21","Credit Card"
1337,3753,92,"2024-05-27","Bank Transfer"
1338,658,144,"2024-04-15","Credit Card"
1339,2728,443,"2024-02-22","Bank Transfer"
1340,4517,321,"2024-03-16","PayPal"
1341,258,796,"2024-10-21","Bank Transfer"
1342,1071,570,"2024-11-29","PayPal"
1343,88,873,"2024-12-02","Bank Transfer"
1344,4700,69,"2024-01-15","Credit Card"
1345,158,166,"2024-02-02","Credit Card"
1346,2480,424,"2023-12-10","PayPal"
1347,3119,814,"2024-11-24","PayPal"
1348,1636,920,"2024-10-04","Credit Card"
1349,3852,88,"2025-05-12","Bank Transfer"
1350,3114,120,"2023-11-26","Bank Transfer"
1351,3182,222,"2023-09-10","PayPal"
1352,295,722,"2023-11-26","PayPal"
1353,2215,191,"2024-02-10","PayPal"
1354,3074,880,"2024-06-25","Bank Transfer"
1355,2750,967,"2024-01-22","Credit Card"
1356,3005,658,"2024-05-17","PayPal"
1357,4200,690,"2025-07-18","PayPal"
1358,3478,267,"2025-01-02","PayPal"
1359,3336,637,"2023-10-14","Credit Card"
1360,2803,621,"2024-04-24","PayPal"
1361,1085,42,"2025-03-20","Bank Transfer"
1362,2837,290,"2023-11-22","Credit Card"
1363,2143,956,"2024-08-08","PayPal"
1364,4526,497,"2025-06-10","Credit Card"
1365,1581,767,"2024-12-16","Credit Card"
1366,4005,707,"2025-02-19","Credit Card"
1367,2308,846,"2025-01-08","Credit Card"
1368,2185,469,"2023-07-31","Bank Transfer"
1369,683,555,"2023-10-14","PayPal"
1370,3686,931,"2024-05-04","Credit Card"
1371,695,711,"2024-11-10","Bank Transfer"
1372,2611,594,"2025-02-08","Bank Transfer"
1373,4169,373,"2024-03-02","PayPal"
1374,930,38,"2024-06-29","Bank Transfer"
1375,189,238,"2024-04-09","PayPal"
1376,1053,753,"2025-02-13","PayPal"
1377,877,75,"2024-08-14","PayPal"
1378,1991,20,"2025-04-12","Bank Transfer"
1379,610,399,"2025-05-27","Credit Card"
1380,1451,958,"2023-11-28","PayPal"
1381,3059,626,"2024-07-10","Bank Transfer"
1382,533,970,"2024-01-24","PayPal"
1383,1262,775,"2024-02-04","PayPal"
1384,4686,22,"2023-10-15","PayPal"
1385,1942,693,"2024-01-26","Bank Transfer"
1386,716,583,"2023-09-15","PayPal"
1387,618,13,"2024-12-21","Bank Transfer"
1388,80,355,"2023-11-01","Bank Transfer"
1389,111,938,"2024-09-23","Credit Card"
1390,2795,880,"2024-05-03","Credit Card"
1391,577,434,"2025-04-01","Bank Transfer"
1392,1280,511,"2025-05-19","Credit Card"
1393,4774,702,"2025-05-29","Bank Transfer"
1394,3775,763,"2024-10-04","Bank Transfer"
1395,2711,74,"2023-11-29","Bank Transfer"
1396,867,547,"2025-07-05","Bank Transfer"
1397,1000,631,"2023-11-21","PayPal"
1398,461,911,"2025-03-01","Bank Transfer"
1399,1137,956,"2024-05-30","Bank Transfer"
1400,1635,991,"2024-07-22","Bank Transfer"
1401,665,343,"2025-05-30","Bank Transfer"
1402,1521,619,"2025-01-23","PayPal"
1403,752,893,"2025-04-29","Bank Transfer"
1404,751,960,"2024-03-01","Credit Card"
1405,32,366,"2024-10-29","PayPal"
1406,3547,762,"2024-12-25","Bank Transfer"
1407,1910,251,"2024-11-23","Bank Transfer"
1408,1723,380,"2024-02-19","Bank Transfer"
1409,410,571,"2025-02-23","PayPal"
1410,651,155,"2023-09-08","Credit Card"
1411,3170,368,"2024-09-02","Bank Transfer"
1412,2625,80,"2023-12-08","Bank Transfer"
1413,4337,69,"2023-09-06","Bank Transfer"
1414,1579,964,"2024-03-23","PayPal"
1415,3900,574,"2024-07-18","PayPal"
1416,1617,582,"2025-02-16","Credit Card"
1417,4058,648,"2023-12-17","PayPal"
1418,4960,404,"2024-11-07","Bank Transfer"
1419,1525,434,"2024-02-15","Bank Transfer"
1420,3844,915,"2023-08-25","Bank Transfer"
1421,2360,826,"2023-10-02","Credit Card"
1422,4849,68,"2025-07-15","Credit Card"
1423,502,551,"2024-05-29","PayPal"
1424,3626,720,"2025-05-18","PayPal"
1425,1515,483,"2025-04-01","PayPal"
1426,4159,54,"2023-07-31","Credit Card"
1427,52,699,"2024-08-08","Credit Card"
1428,652,249,"2024-04-13","Credit Card"
1429,1441,484,"2024-10-03","Bank Transfer"
1430,1620,274,"2024-09-21","Credit Card"
1431,2157,683,"2023-10-14","Bank Transfer"
1432,1179,719,"2023-12-31","PayPal"
1433,4441,957,"2024-02-29","PayPal"
1434,4714,666,"2024-08-31","Credit Card"
1435,1552,575,"2023-08-02","Credit Card"
1436,1016,296,"2024-03-23","Credit Card"
1437,621,585,"2024-05-08","Credit Card"
1438,1542,964,"2024-05-21","Bank Transfer"
1439,1533,381,"2023-12-19","Bank Transfer"
1440,2633,233,"2024-05-26","Bank Transfer"
1441,1866,13,"2024-12-29","Bank Transfer"
1442,1331,496,"2024-08-13","Bank Transfer"
1443,3234,383,"2024-08-15","Bank Transfer"
1444,4853,850,"2023-11-16","Credit Card"
1445,2431,166,"2025-02-02","Bank Transfer"
1446,4928,335,"2025-07-17","Credit Card"
1447,3378,226,"2023-10-13","PayPal"
1448,4151,637,"2023-11-16","Bank Transfer"
1449,2339,830,"2025-04-25","PayPal"
1450,1788,82,"2023-11-01","Bank Transfer"
1451,3495,220,"2024-12-24","PayPal"
1452,2056,386,"2023-08-07","Credit Card"
1453,2825,263,"2024-12-05","PayPal"
1454,1973,900,"2024-05-22","Credit Card"
1455,4347,192,"2025-06-18","Credit Card"
1456,58,115,"2024-11-02","Bank Transfer"
1457,2062,542,"2025-06-16","Credit Card"
1458,2306,192,"2025-04-04","Credit Card"
1459,1322,71,"2023-10-11","Bank Transfer"
1460,530,195,"2025-01-09","PayPal"
1461,505,948,"2024-09-19","PayPal"
1462,515,705,"2023-11-02","Bank Transfer"
1463,4047,158,"2023-11-19","Bank Transfer"
1464,2820,791,"2025-06-03","Credit Card"
1465,495,315,"2023-12-07","Credit Card"
1466,3524,857,"2024-04-29","Credit Card"
1467,655,79,"2024-01-30","Bank Transfer"
1468,3654,740,"2024-01-08","Bank Transfer"
1469,99,42,"2024-11-15","Bank Transfer"
1470,723,49,"2023-09-18","PayPal"
1471,2609,896,"2024-01-11","PayPal"
1472,4819,428,"2024-10-26","PayPal"
1473,2962,680,"2024-11-23","Credit Card"
1474,4961,363,"2025-02-20","Bank Transfer"
1475,540,16,"2024-04-02","Credit Card"
1476,4663,767,"2023-11-19","PayPal"
1477,2150,546,"2024-12-06","PayPal"
1478,2614,914,"2024-06-27","Bank Transfer"
1479,3693,515,"2024-03-02","PayPal"
1480,2934,251,"2025-03-12","Bank Transfer"
1481,3936,160,"2025-05-04","Bank Transfer"
1482,3035,904,"2023-12-22","Bank Transfer"
1483,4094,98,"2024-11-21","PayPal"
1484,2460,399,"2023-10-05","Credit Card"
1485,4007,228,"2023-10-04","Bank Transfer"
1486,2568,145,"2024-05-03","Bank Transfer"
1487,4473,928,"2025-02-10","Bank Transfer"
1488,1559,289,"2023-07-21","Credit Card"
1489,1869,682,"2024-07-15","Credit Card"
1490,4811,958,"2024-10-22","Credit Card"
1491,1398,924,"2024-11-08","PayPal"
1492,350,462,"2025-01-18","Bank Transfer"
1493,2891,757,"2024-04-05","Bank Transfer"
1494,3357,996,"2023-12-06","Bank Transfer"
1495,3809,561,"2024-10-22","Bank Transfer"
1496,3782,982,"2023-11-18","PayPal"
1497,2658,457,"2025-01-17","Credit Card"
1498,3304,859,"2025-05-08","PayPal"
1499,3799,862,"2023-11-01","Bank Transfer"
1500,3805,97,"2024-08-03","Bank Transfer"
1501,3705,597,"2023-07-26","PayPal"
1502,1251,598,"2025-02-11","Credit Card"
1503,1164,429,"2023-12-27","PayPal"
1504,3159,176,"2024-01-25","Bank Transfer"
1505,3438,56,"2023-08-29","Credit Card"
1506,201,954,"2024-12-21","PayPal"
1507,1143,248,"2024-08-09","Bank Transfer"
1508,2595,674,"2023-12-29","Credit Card"
1509,3125,883,"2024-11-22","Bank Transfer"
1510,1224,799,"2025-07-01","Credit Card"
1511,3273,886,"2024-07-05","Bank Transfer"
1512,2996,150,"2024-02-19","Bank Transfer"
1513,115,376,"2025-05-19","PayPal"
1514,3559,525,"2023-12-09","Bank Transfer"
1515,1416,87,"2024-08-01","Bank Transfer"
1516,1238,467,"2023-11-10","PayPal"
1517,4858,469,"2024-07-13","PayPal"
1518,1507,34,"2024-08-05","PayPal"
1519,1778,600,"2023-12-18","PayPal"
1520,777,11,"2023-08-16","Bank Transfer"
1521,135,450,"2024-04-03","Bank Transfer"
1522,3206,100,"2024-03-18","Bank Transfer"
1523,3869,351,"2025-06-21","Bank Transfer"
1524,1228,170,"2024-06-19","PayPal"
1525,2220,717,"2024-04-18","PayPal"
1526,2764,555,"2025-06-21","Credit Card"
1527,1621,189,"2024-02-01","Bank Transfer"
1528,178,437,"2023-08-06","PayPal"
1529,4075,958,"2024-12-06","Bank Transfer"
1530,3214,108,"2024-10-22","PayPal"
1531,1297,797,"2025-03-20","Bank Transfer"
1532,2487,728,"2024-08-02","PayPal"
1533,4501,179,"2023-08-22","Bank Transfer"
1534,2275,359,"2023-09-11","PayPal"
1535,1866,911,"2024-07-06","Bank Transfer"
1536,1557,788,"2024-10-20","PayPal"
1537,3986,527,"2024-04-15","Credit Card"
1538,4972,911,"2025-04-20","Bank Transfer"
1539,4089,726,"2024-02-06","Bank Transfer"
1540,3546,690,"2024-05-29","Credit Card"
1541,3565,570,"2024-07-07","Credit Card"
1542,1310,439,"2024-05-01","Bank Transfer"
1543,3993,775,"2024-01-21","PayPal"
1544,490,508,"2024-08-04","Credit Card"
1545,2895,219,"2023-08-08","Credit Card"
1546,869,378,"2025-07-09","PayPal"
1547,549,555,"2025-01-03","Credit Card"
1548,2649,91,"2025-01-13","Credit Card"
1549,3906,593,"2025-03-27","Bank Transfer"
1550,4980,320,"2023-11-18","Credit Card"
1551,2371,752,"2023-12-30","Bank Transfer"
1552,1159,693,"2024-10-16","Credit Card"
1553,1927,476,"2024-02-20","PayPal"
1554,4250,707,"2024-02-18","Credit Card"
1555,4049,103,"2023-09-04","PayPal"
1556,1773,560,"2024-05-26","PayPal"
1557,3411,54,"2024-11-08","Credit Card"
1558,4019,60,"2025-04-22","Credit Card"
1559,107,992,"2025-04-14","Credit Card"
1560,2524,346,"2024-03-20","PayPal"
1561,1300,244,"2024-11-21","PayPal"
1562,2774,540,"2024-01-20","PayPal"
1563,2545,810,"2024-08-26","PayPal"
1564,3515,608,"2025-03-04","Bank Transfer"
1565,999,224,"2025-01-21","PayPal"
1566,4908,552,"2025-04-17","Bank Transfer"
1567,1061,382,"2024-12-04","Bank Transfer"
1568,4339,943,"2025-03-10","PayPal"
1569,2310,513,"2024-11-17","PayPal"
1570,2795,586,"2024-10-03","PayPal"
1571,3059,900,"2023-10-19","PayPal"
1572,1050,806,"2023-09-22","Bank Transfer"
1573,3028,283,"2023-12-10","Bank Transfer"
1574,4632,962,"2023-12-10","PayPal"
1575,3880,318,"2024-04-07","PayPal"
1576,518,63,"2023-11-11","PayPal"
1577,146,105,"2024-04-07","PayPal"
1578,3663,519,"2023-09-22","PayPal"
1579,3032,176,"2025-01-02","PayPal"
1580,3417,756,"2024-09-28","Credit Card"
1581,2017,171,"2024-12-26","Credit Card"
1582,1716,63,"2023-11-26","PayPal"
1583,2673,556,"2023-11-14","PayPal"
1584,1913,619,"2023-09-17","PayPal"
1585,2561,541,"2024-10-18","PayPal"
1586,3901,629,"2024-01-17","Credit Card"
1587,2299,840,"2024-03-17","Credit Card"
1588,4547,236,"2023-11-27","Credit Card"
1589,2792,666,"2024-07-04","PayPal"
1590,4729,164,"2025-07-16","Bank Transfer"
1591,2713,259,"2024-03-07","PayPal"
1592,1593,285,"2024-03-12","PayPal"
1593,1042,492,"2023-07-30","Bank Transfer"
1594,2637,286,"2024-10-10","PayPal"
1595,4689,219,"2024-04-15","Bank Transfer"
1596,1876,140,"2024-03-12","Credit Card"
1597,4857,752,"2024-02-14","PayPal"
1598,4993,530,"2024-12-28","Bank Transfer"
1599,1942,119,"2024-06-01","Credit Card"
1600,2041,427,"2024-06-28","PayPal"
1601,4003,954,"2024-10-21","Credit Card"
1602,4615,366,"2025-04-25","PayPal"
1603,3849,606,"2024-05-15","PayPal"
1604,159,204,"2025-01-11","PayPal"
1605,2568,20,"2024-08-15","PayPal"
1606,4186,135,"2024-05-17","PayPal"
1607,784,631,"2023-12-24","Credit Card"
1608,3147,23,"2023-10-04","Credit Card"
1609,1216,46,"2025-07-16","Credit Card"
1610,2635,216,"2023-12-22","PayPal"
1611,667,60,"2024-12-29","PayPal"
1612,4336,938,"2024-04-23","PayPal"
1613,4022,699,"2024-05-13","Credit Card"
1614,3791,227,"2024-06-26","Bank Transfer"
1615,4937,140,"2025-01-01","Bank Transfer"
1616,2180,720,"2024-03-29","Bank Transfer"
1617,549,503,"2024-01-26","PayPal"
1618,3683,852,"2023-08-25","PayPal"
1619,3192,136,"2025-03-21","Credit Card"
1620,1583,877,"2023-08-15","Credit Card"
1621,2263,251,"2024-09-12","Credit Card"
1622,1173,721,"2024-05-27","Credit Card"
1623,2981,51,"2024-09-25","Bank Transfer"
1624,484,779,"2024-01-09","PayPal"
1625,3881,139,"2024-04-14","Bank Transfer"
1626,2021,103,"2023-12-04","PayPal"
1627,1830,342,"2024-03-23","Credit Card"
1628,26,57,"2025-01-02","Bank Transfer"
1629,2681,261,"2024-01-03","Credit Card"
1630,2918,205,"2024-10-02","PayPal"
1631,3954,685,"2024-12-04","PayPal"
1632,4603,827,"2023-10-23","Credit Card"
1633,1198,351,"2023-12-29","Bank Transfer"
1634,2235,795,"2024-01-21","Credit Card"
1635,2622,239,"2024-07-19","PayPal"
1636,3971,830,"2023-08-23","Credit Card"
1637,2574,462,"2024-08-01","Credit Card"
1638,4955,362,"2025-03-11","PayPal"
1639,4394,904,"2024-05-27","Credit Card"
1640,1639,105,"2023-12-10","Credit Card"
1641,1542,542,"2025-04-26","Bank Transfer"
1642,4896,141,"2025-01-19","PayPal"
1643,4957,80,"2023-08-03","PayPal"
1644,987,33,"2024-12-16","Credit Card"
1645,2422,170,"2024-03-25","Credit Card"
1646,497,602,"2025-02-24","Bank Transfer"
1647,1597,422,"2023-09-22","Bank Transfer"
1648,4289,885,"2025-03-06","PayPal"
1649,4130,689,"2023-08-12","Credit Card"
1650,2314,745,"2024-01-27","Credit Card"
1651,2034,475,"2024-01-31","Credit Card"
1652,3081,384,"2023-11-30","Bank Transfer"
1653,3466,612,"2024-11-03","PayPal"
1654,90,862,"2025-03-07","Bank Transfer"
1655,2443,168,"2024-05-01","Credit Card"
1656,2139,752,"2024-02-29","Bank Transfer"
1657,1674,536,"2024-03-30","Bank Transfer"
1658,1181,128,"2024-06-13","Bank Transfer"
1659,2426,787,"2024-10-30","Bank Transfer"
1660,208,271,"2024-10-09","Credit Card"
1661,237,844,"2024-06-14","Credit Card"
1662,3453,744,"2024-09-18","Bank Transfer"
1663,645,823,"2024-06-27","PayPal"
1664,3020,76,"2025-02-02","Bank Transfer"
1665,3809,393,"2024-11-26","Credit Card"
1666,1210,171,"2025-05-13","Credit Card"
1667,3660,572,"2025-01-04","PayPal"
1668,3130,803,"2023-12-31","Bank Transfer"
1669,4549,211,"2023-12-26","Bank Transfer"
1670,1286,127,"2025-05-12","Credit Card"
1671,4865,492,"2025-01-27","Bank Transfer"
1672,3639,506,"2024-05-09","PayPal"
1673,2574,373,"2024-11-01","Bank Transfer"
1674,883,562,"2024-09-03","Credit Card"
1675,2241,375,"2023-07-24","Bank Transfer"
1676,3736,843,"2024-01-06","PayPal"
1677,2261,843,"2024-04-21","Bank Transfer"
1678,1621,908,"2024-06-19","PayPal"
1679,4969,466,"2024-03-15","Bank Transfer"
1680,3714,756,"2024-03-23","PayPal"
1681,2333,892,"2024-04-30","Credit Card"
1682,1335,389,"2024-06-25","PayPal"
1683,4805,703,"2023-08-09","PayPal"
1684,1053,931,"2023-07-28","Credit Card"
1685,2645,93,"2025-01-26","Bank Transfer"
1686,139,517,"2025-01-13","PayPal"
1687,1016,400,"2025-07-09","Credit Card"
1688,430,368,"2024-05-26","Credit Card"
1689,2675,310,"2023-09-03","PayPal"
1690,4527,294,"2025-07-07","PayPal"
1691,3909,765,"2024-06-09","Bank Transfer"
1692,3022,262,"2025-03-17","PayPal"
1693,1162,659,"2023-10-15","Bank Transfer"
1694,2583,447,"2025-06-03","Credit Card"
1695,3073,437,"2024-03-23","PayPal"
1696,4507,980,"2025-07-11","PayPal"
1697,209,688,"2024-03-18","Credit Card"
1698,3558,609,"2024-10-25","PayPal"
1699,2654,197,"2023-11-03","Credit Card"
1700,3241,232,"2023-07-27","PayPal"
1701,1459,423,"2023-09-09","PayPal"
1702,2676,18,"2023-09-29","Bank Transfer"
1703,283,651,"2024-02-12","PayPal"
1704,2318,383,"2024-08-08","PayPal"
1705,2655,459,"2023-12-27","Bank Transfer"
1706,4634,138,"2024-12-28","Credit Card"
1707,4658,177,"2024-11-24","Bank Transfer"
1708,323,143,"2025-06-27","PayPal"
1709,4192,883,"2025-04-03","PayPal"
1710,458,126,"2023-11-15","Bank Transfer"
1711,1081,303,"2025-06-04","Bank Transfer"
1712,4069,155,"2025-05-22","Credit Card"
1713,524,224,"2024-06-07","Bank Transfer"
1714,557,417,"2024-12-10","PayPal"
1715,1147,146,"2024-06-20","Bank Transfer"
1716,1242,830,"2023-12-13","Credit Card"
1717,838,350,"2024-04-06","PayPal"
1718,4283,658,"2025-05-25","Bank Transfer"
1719,1339,698,"2025-05-24","Bank Transfer"
1720,1926,274,"2024-03-09","Bank Transfer"
1721,753,160,"2024-04-13","Credit Card"
1722,2952,682,"2023-11-05","Credit Card"
1723,2926,852,"2024-11-16","Bank Transfer"
1724,2771,640,"2024-05-11","PayPal"
1725,665,955,"2025-07-10","Credit Card"
1726,3381,538,"2024-11-12","Credit Card"
1727,2815,498,"2025-03-30","Bank Transfer"
1728,570,986,"2023-10-21","Bank Transfer"
1729,4035,951,"2023-08-08","PayPal"
1730,3282,622,"2025-03-15","PayPal"
1731,4466,743,"2024-12-25","Credit Card"
1732,510,931,"2025-04-21","Bank Transfer"
1733,4299,156,"2024-12-09","Credit Card"
1734,3411,248,"2025-04-16","Credit Card"
1735,3244,318,"2024-01-20","Credit Card"
1736,1270,822,"2023-10-23","PayPal"
1737,4491,94,"2025-06-21","Bank Transfer"
1738,733,605,"2023-12-04","Bank Transfer"
1739,1698,686,"2025-04-23","Credit Card"
1740,3675,271,"2025-01-17","PayPal"
1741,1304,209,"2025-01-23","Bank Transfer"
1742,945,345,"2024-03-27","PayPal"
1743,2137,247,"2023-09-01","Bank Transfer"
1744,1863,143,"2024-11-02","Credit Card"
1745,1961,966,"2025-03-03","PayPal"
1746,463,989,"2024-10-28","Credit Card"
1747,4569,948,"2024-03-21","PayPal"
1748,199,974,"2025-01-01","Credit Card"
1749,430,195,"2025-02-22","Credit Card"
1750,1848,372,"2024-12-27","Credit Card"
1751,3922,67,"2024-09-29","Credit Card"
1752,348,536,"2024-12-20","Bank Transfer"
1753,346,233,"2024-06-28","Bank Transfer"
1754,1795,268,"2025-02-16","PayPal"
1755,1906,210,"2025-03-31","Bank Transfer"
1756,1251,817,"2025-03-04","PayPal"
1757,1128,811,"2024-12-01","PayPal"
1758,4101,248,"2024-10-10","PayPal"
1759,2618,88,"2024-07-06","Bank Transfer"
1760,2646,836,"2024-02-27","PayPal"
1761,3175,850,"2025-02-05","PayPal"
1762,3243,534,"2024-03-31","PayPal"
1763,158,412,"2025-05-23","Bank Transfer"
1764,4180,380,"2025-06-07","PayPal"
1765,2373,722,"2024-03-22","Credit Card"
1766,4033,376,"2024-06-28","Bank Transfer"
1767,193,472,"2024-04-27","PayPal"
1768,3400,730,"2023-10-13","Credit Card"
1769,4506,917,"2024-11-03","Bank Transfer"
1770,557,568,"2025-05-20","PayPal"
1771,329,276,"2025-03-20","Bank Transfer"
1772,1640,338,"2023-11-10","PayPal"
1773,4831,459,"2025-02-11","Bank Transfer"
1774,295,591,"2025-01-20","Bank Transfer"
1775,1711,896,"2024-03-29","Bank Transfer"
1776,1881,800,"2023-09-18","Credit Card"
1777,4774,276,"2024-06-24","Credit Card"
1778,4027,774,"2024-04-15","Credit Card"
1779,59,902,"2025-03-22","Bank Transfer"
1780,2863,639,"2025-01-25","Bank Transfer"
1781,661,948,"2024-05-14","Bank Transfer"
1782,4765,367,"2024-06-29","Credit Card"
1783,3016,248,"2024-01-24","Bank Transfer"
1784,4171,377,"2024-03-12","PayPal"
1785,1345,477,"2025-05-15","Bank Transfer"
1786,3254,859,"2023-08-06","Bank Transfer"
1787,1744,399,"2025-05-03","PayPal"
1788,1248,932,"2025-06-21","Bank Transfer"
1789,4393,599,"2025-01-13","Bank Transfer"
1790,61,508,"2024-05-26","PayPal"
1791,2306,963,"2025-01-11","Credit Card"
1792,2177,73,"2023-12-21","Bank Transfer"
1793,4557,217,"2024-04-05","PayPal"
1794,3067,288,"2025-05-30","Credit Card"
1795,4186,88,"2023-09-08","Credit Card"
1796,3182,350,"2023-11-17","Bank Transfer"
1797,1310,376,"2025-03-11","Credit Card"
1798,1652,540,"2024-01-23","Credit Card"
1799,4978,909,"2024-06-20","PayPal"
1800,2100,577,"2025-05-11","Credit Card"
1801,2741,926,"2023-10-23","Bank Transfer"
1802,1604,937,"2025-07-11","Bank Transfer"
1803,2680,918,"2024-10-28","PayPal"
1804,2133,313,"2024-05-01","Bank Transfer"
1805,3217,97,"2025-02-07","Bank Transfer"
1806,977,348,"2023-10-07","PayPal"
1807,2338,763,"2024-01-15","Bank Transfer"
1808,3700,600,"2024-03-25","Bank Transfer"
1809,237,330,"2024-03-30","PayPal"
1810,3650,941,"2024-11-26","Credit Card"
1811,4943,580,"2024-05-18","PayPal"
1812,4193,403,"2024-04-21","PayPal"
1813,3324,846,"2024-06-07","PayPal"
1814,1677,190,"2023-10-21","PayPal"
1815,1515,855,"2024-04-14","Bank Transfer"
1816,924,247,"2024-12-06","Credit Card"
1817,342,459,"2024-10-08","Credit Card"
1818,3175,981,"2025-01-05","PayPal"
1819,875,145,"2025-06-14","Credit Card"
1820,1685,374,"2025-05-16","Bank Transfer"
1821,1640,720,"2024-07-10","Credit Card"
1822,4672,987,"2025-01-24","PayPal"
1823,2447,273,"2024-09-12","PayPal"
1824,1756,391,"2024-08-20","Credit Card"
1825,4860,934,"2024-01-10","Bank Transfer"
1826,2486,293,"2023-11-12","Credit Card"
1827,2957,998,"2025-07-18","Bank Transfer"
1828,3800,954,"2024-08-05","Bank Transfer"
1829,446,654,"2024-11-16","Bank Transfer"
1830,1883,588,"2025-05-14","Credit Card"
1831,4644,255,"2025-04-05","PayPal"
1832,2068,898,"2024-09-27","Credit Card"
1833,1777,942,"2023-12-17","Bank Transfer"
1834,4187,818,"2023-08-17","Credit Card"
1835,196,308,"2025-06-03","PayPal"
1836,2539,324,"2025-01-06","Bank Transfer"
1837,102,316,"2025-03-18","Bank Transfer"
1838,1773,721,"2024-09-30","Credit Card"
1839,1483,65,"2023-12-02","PayPal"
1840,2736,571,"2024-10-24","Credit Card"
1841,1691,228,"2024-01-30","PayPal"
1842,4093,773,"2024-12-07","PayPal"
1843,3184,234,"2024-01-20","PayPal"
1844,2682,961,"2025-05-01","Bank Transfer"
1845,3751,684,"2023-12-07","PayPal"
1846,3202,28,"2024-01-05","PayPal"
1847,4931,539,"2024-06-05","Bank Transfer"
1848,1354,689,"2025-02-01","Bank Transfer"
1849,4028,131,"2025-01-08","Bank Transfer"
1850,3934,941,"2024-04-09","Credit Card"
1851,4595,824,"2025-04-16","PayPal"
1852,4889,921,"2023-08-11","Credit Card"
1853,2338,151,"2023-07-23","Credit Card"
1854,2036,129,"2024-12-15","Credit Card"
1855,637,375,"2025-05-04","PayPal"
1856,879,553,"2024-04-14","Bank Transfer"
1857,3,101,"2025-03-10","Credit Card"
1858,256,933,"2025-03-13","Credit Card"
1859,410,288,"2024-12-18","Bank Transfer"
1860,92,165,"2024-12-20","PayPal"
1861,2247,369,"2025-02-19","Credit Card"
1862,1,970,"2024-09-02","PayPal"
1863,2486,287,"2025-02-10","Bank Transfer"
1864,3646,897,"2024-08-21","Bank Transfer"
1865,3125,439,"2024-09-18","Bank Transfer"
1866,4654,907,"2024-11-14","Credit Card"
1867,1307,800,"2024-04-27","Credit Card"
1868,797,267,"2024-11-16","Credit Card"
1869,439,846,"2023-10-19","Credit Card"
1870,3016,654,"2023-08-27","PayPal"
1871,1764,682,"2023-07-24","Bank Transfer"
