"session_id","customer_id","product_id","view_date","duration_seconds"
872,590,244,"2024-12-09",132
873,152,55,"2024-02-22",138
874,146,173,"2023-12-01",192
875,343,19,"2024-10-18",216
876,730,137,"2024-06-28",89
877,663,165,"2025-03-21",294
878,715,64,"2024-02-06",115
879,277,202,"2024-06-29",118
880,233,251,"2024-12-19",159
881,500,279,"2023-12-31",171
882,709,226,"2024-12-21",221
883,417,253,"2024-08-04",174
884,201,282,"2024-09-16",60
885,432,257,"2025-06-28",176
886,415,17,"2025-01-25",277
887,181,41,"2024-12-24",83
888,515,64,"2024-01-22",84
889,510,181,"2024-04-20",114
890,100,52,"2024-09-14",31
891,79,107,"2023-09-10",158
892,473,92,"2024-03-09",254
893,832,217,"2023-12-01",210
894,119,275,"2023-11-15",23
895,989,153,"2024-12-16",180
896,828,96,"2024-07-29",295
897,448,101,"2024-07-03",223
898,380,90,"2025-01-08",234
899,882,202,"2025-01-15",214
900,218,98,"2023-09-02",191
901,989,173,"2023-08-12",226
902,653,182,"2024-03-30",47
903,351,138,"2025-06-18",90
904,612,213,"2024-07-22",144
905,776,21,"2024-05-03",294
906,341,107,"2025-02-27",285
907,356,99,"2025-01-04",116
908,200,199,"2024-06-25",122
909,621,289,"2025-01-02",157
910,276,97,"2025-07-20",137
911,948,45,"2025-04-06",54
912,379,18,"2024-01-30",164
913,827,175,"2024-04-19",200
914,49,228,"2024-01-03",253
915,436,43,"2024-06-27",201
916,682,291,"2024-09-17",109
917,582,233,"2024-11-23",265
918,534,127,"2024-05-07",81
919,631,91,"2024-11-28",195
920,345,103,"2023-07-31",89
921,515,281,"2024-10-17",56
922,798,52,"2024-03-12",151
923,674,182,"2025-03-04",119
924,132,151,"2023-09-06",247
925,622,175,"2024-11-05",114
926,270,174,"2024-01-23",178
927,552,71,"2025-06-17",86
928,423,233,"2024-03-15",29
929,242,287,"2023-08-24",270
930,801,241,"2024-07-31",120
931,822,224,"2025-03-26",48
932,63,83,"2023-08-21",46
933,622,196,"2025-06-02",205
934,588,4,"2023-11-04",268
935,749,94,"2024-01-21",220
936,473,111,"2023-09-25",234
937,721,169,"2024-10-24",140
938,155,220,"2024-08-16",139
939,534,146,"2025-02-18",234
940,342,12,"2023-07-25",273
941,334,299,"2024-06-02",228
942,712,120,"2024-02-10",274
943,643,8,"2023-07-29",235
944,284,274,"2024-10-26",107
945,125,222,"2025-06-02",72
946,458,261,"2023-11-20",6
947,595,41,"2025-03-05",239
948,210,192,"2025-05-08",37
949,718,7,"2023-11-02",277
950,853,247,"2024-07-17",49
951,788,288,"2025-02-25",54
952,632,224,"2024-05-09",211
953,307,254,"2024-12-12",134
954,935,292,"2024-11-11",133
955,225,201,"2025-05-30",63
956,88,292,"2024-10-26",285
957,320,293,"2024-12-03",78
958,919,290,"2024-05-16",206
959,580,112,"2024-12-03",260
960,722,269,"2025-01-22",47
961,122,56,"2025-06-14",263
962,270,292,"2024-09-22",244
963,163,64,"2024-02-25",34
964,933,291,"2024-06-24",63
965,73,149,"2023-12-23",180
966,365,288,"2024-07-10",121
967,259,236,"2024-05-30",297
968,318,140,"2025-06-28",289
969,740,200,"2025-01-02",241
970,895,61,"2024-11-05",142
971,896,89,"2024-10-14",15
972,34,121,"2024-10-19",184
973,594,43,"2023-08-02",144
974,412,5,"2023-11-11",44
975,474,19,"2024-03-24",300
976,863,73,"2023-08-30",38
977,399,149,"2024-08-12",158
978,151,47,"2023-11-25",278
979,319,186,"2024-10-23",168
980,932,173,"2023-11-22",67
981,147,58,"2024-09-28",67
982,564,254,"2024-08-28",251
983,977,168,"2023-10-15",152
984,975,267,"2024-04-27",91
985,370,203,"2025-06-25",204
986,507,112,"2024-06-12",45
987,268,232,"2024-11-09",164
988,34,108,"2024-05-15",72
989,317,171,"2025-03-25",77
990,24,105,"2023-10-13",232
991,972,104,"2024-07-13",163
992,797,85,"2024-09-25",19
993,379,243,"2025-03-22",156
994,163,18,"2025-04-19",188
995,763,67,"2023-09-05",46
996,686,259,"2023-08-31",90
997,709,206,"2023-08-11",90
998,497,210,"2023-07-25",273
999,652,223,"2024-03-31",173
1000,708,257,"2024-10-31",261
1001,477,222,"2023-12-31",294
1002,951,273,"2024-05-03",116
1003,810,189,"2023-12-03",240
1004,21,277,"2024-03-28",20
1005,206,138,"2023-11-30",291
1006,378,109,"2024-04-12",64
1007,258,36,"2023-12-07",30
1008,944,46,"2024-08-02",125
1009,473,198,"2023-08-03",181
1010,442,83,"2025-04-29",236
1011,390,35,"2024-10-08",146
1012,957,31,"2024-07-28",119
1013,834,208,"2024-04-04",49
1014,820,182,"2023-12-14",289
1015,834,44,"2024-03-08",295
1016,238,157,"2025-05-17",64
1017,52,130,"2023-12-12",23
1018,988,237,"2023-07-31",20
1019,464,106,"2025-03-30",164
1020,809,207,"2024-02-29",96
1021,988,187,"2024-07-08",135
1022,675,149,"2023-08-15",210
1023,903,103,"2025-06-23",23
1024,453,41,"2025-04-08",66
1025,585,10,"2025-04-18",82
1026,832,175,"2023-07-28",282
1027,623,182,"2023-12-28",188
1028,501,225,"2024-06-12",137
1029,329,254,"2025-05-14",296
1030,79,34,"2023-08-07",299
1031,684,24,"2025-04-29",239
1032,661,105,"2023-12-06",96
1033,1,29,"2024-05-27",209
1034,597,74,"2024-09-06",121
1035,29,237,"2025-03-16",56
1036,405,170,"2023-07-27",176
1037,721,294,"2025-01-15",31
1038,672,213,"2025-05-06",267
1039,363,22,"2025-03-20",41
1040,785,286,"2024-06-01",9
1041,837,280,"2024-02-03",288
1042,990,297,"2024-09-20",227
1043,932,170,"2025-04-02",228
1044,101,281,"2025-02-16",231
1045,637,197,"2024-11-26",32
1046,872,232,"2024-08-18",142
1047,290,97,"2024-11-12",71
1048,24,170,"2025-03-29",188
1049,500,267,"2024-02-21",234
1050,174,154,"2024-03-21",14
1051,847,105,"2024-04-24",114
1052,820,131,"2025-06-27",169
1053,990,83,"2023-12-26",147
1054,234,97,"2023-12-18",28
1055,288,52,"2024-05-09",203
1056,974,135,"2023-08-08",143
1057,825,291,"2025-02-23",81
1058,418,142,"2024-03-19",275
1059,106,171,"2023-10-30",86
1060,372,86,"2023-11-24",118
1061,744,52,"2023-10-06",189
1062,43,87,"2025-07-07",296
1063,279,177,"2023-09-05",261
1064,122,281,"2024-01-26",148
1065,730,222,"2024-12-02",277
1066,759,24,"2025-04-16",262
1067,65,218,"2023-10-13",253
1068,512,72,"2024-02-17",208
1069,52,3,"2024-05-25",45
1070,526,263,"2024-07-24",280
1071,157,56,"2025-01-30",219
1072,578,283,"2025-02-20",149
1073,156,23,"2025-01-23",270
1074,143,140,"2024-03-24",149
1075,54,25,"2024-11-20",43
1076,602,295,"2024-06-17",94
1077,147,300,"2025-06-11",46
1078,843,60,"2025-01-10",81
1079,326,163,"2023-07-23",126
1080,91,64,"2023-07-29",149
1081,776,155,"2025-05-29",296
1082,717,54,"2025-03-13",199
1083,216,150,"2024-10-14",22
1084,634,2,"2025-05-20",184
1085,30,184,"2024-01-27",109
1086,5,31,"2025-06-20",260
1087,184,286,"2024-10-31",26
1088,600,179,"2025-07-09",205
1089,705,8,"2025-05-30",79
1090,365,41,"2024-09-16",242
1091,46,124,"2024-12-19",78
1092,66,137,"2025-03-11",120
1093,802,246,"2025-05-11",176
1094,754,140,"2024-12-07",76
1095,96,83,"2024-06-07",205
1096,312,206,"2024-10-11",143
1097,452,113,"2025-03-22",112
1098,263,213,"2024-04-13",200
1099,925,131,"2024-03-21",50
1100,691,37,"2025-03-24",61
1101,849,94,"2023-10-08",130
1102,867,88,"2024-12-07",270
1103,457,211,"2023-09-03",278
1104,181,156,"2024-08-10",247
1105,632,232,"2024-03-05",34
1106,586,70,"2024-01-18",169
1107,57,164,"2023-08-25",245
1108,726,137,"2024-11-12",57
1109,356,113,"2025-03-03",226
1110,380,295,"2023-12-27",87
1111,330,92,"2024-03-16",264
1112,130,147,"2025-07-17",148
1113,247,175,"2023-08-02",259
1114,494,109,"2025-01-19",196
1115,517,204,"2024-11-29",159
1116,193,7,"2024-09-14",262
1117,711,149,"2023-09-16",257
1118,633,65,"2025-05-03",27
1119,29,130,"2025-02-27",31
1120,259,14,"2024-01-19",296
1121,628,275,"2023-12-28",225
1122,984,43,"2025-04-08",135
1123,938,233,"2024-08-16",215
1124,507,145,"2024-04-30",65
1125,354,142,"2023-11-30",141
1126,492,71,"2024-12-14",197
1127,720,189,"2024-02-03",298
1128,789,122,"2025-04-12",148
1129,300,293,"2024-06-05",268
1130,321,205,"2024-06-09",130
1131,386,271,"2024-06-12",267
1132,951,173,"2023-09-28",185
1133,558,96,"2025-07-03",212
1134,290,232,"2024-05-05",27
1135,291,222,"2025-05-21",67
1136,140,258,"2024-10-17",227
1137,845,91,"2023-07-31",221
1138,392,10,"2025-06-29",262
1139,238,292,"2024-11-12",178
1140,201,51,"2024-10-29",288
1141,216,281,"2023-08-16",216
1142,844,282,"2023-09-14",237
1143,967,53,"2024-01-05",230
1144,252,85,"2023-08-03",274
1145,796,79,"2025-04-16",175
1146,921,158,"2024-07-16",123
1147,872,197,"2025-05-27",75
1148,650,200,"2025-04-04",162
1149,572,63,"2024-04-03",235
1150,558,133,"2023-11-08",177
1151,914,82,"2023-08-20",115
1152,315,275,"2023-08-26",112
1153,906,21,"2023-10-24",26
1154,748,250,"2024-08-12",121
1155,888,1,"2023-08-22",205
1156,425,83,"2024-01-13",43
1157,351,5,"2025-07-19",297
1158,68,240,"2025-02-10",293
1159,585,8,"2023-09-11",111
1160,941,223,"2024-10-19",69
1161,44,127,"2025-05-11",198
1162,213,184,"2025-01-06",16
1163,731,52,"2025-02-15",131
1164,298,163,"2024-08-09",282
1165,575,40,"2025-01-26",208
1166,205,39,"2023-09-27",62
1167,811,241,"2025-03-19",195
1168,55,175,"2024-08-24",229
1169,573,110,"2025-04-20",151
1170,142,121,"2024-10-22",72
1171,302,61,"2024-02-19",101
1172,92,226,"2024-02-05",206
1173,214,29,"2023-11-14",278
1174,43,70,"2024-03-27",107
1175,121,180,"2025-04-19",235
1176,433,105,"2024-01-26",273
1177,814,123,"2024-07-10",9
1178,51,256,"2024-04-13",116
1179,416,243,"2024-05-05",236
1180,678,1,"2024-12-13",45
1181,790,273,"2023-10-02",244
1182,809,200,"2024-07-20",42
1183,261,27,"2024-10-11",286
1184,678,158,"2024-11-25",226
1185,879,121,"2025-01-08",169
1186,758,240,"2025-01-30",280
1187,270,246,"2024-12-02",283
1188,824,177,"2025-03-04",15
1189,596,282,"2024-07-31",238
1190,43,236,"2024-04-20",150
1191,207,93,"2025-04-20",211
1192,375,189,"2025-07-05",64
1193,655,102,"2025-01-17",80
1194,763,240,"2025-07-11",25
1195,580,45,"2024-09-13",133
1196,249,253,"2025-06-15",216
1197,896,71,"2023-08-11",177
1198,298,19,"2024-05-13",159
1199,950,59,"2025-06-03",172
1200,956,166,"2024-06-01",198
1201,122,118,"2025-06-06",167
1202,989,123,"2025-05-10",227
1203,497,117,"2025-04-03",204
1204,700,13,"2025-05-20",118
1205,496,4,"2025-02-02",202
1206,758,103,"2023-08-10",112
1207,906,96,"2025-02-22",205
1208,641,173,"2024-01-31",104
1209,200,196,"2025-05-15",287
1210,209,295,"2023-07-22",63
1211,292,213,"2025-06-29",111
1212,736,140,"2024-02-28",78
1213,704,228,"2024-05-11",76
1214,668,129,"2024-10-05",95
1215,240,35,"2024-08-24",112
1216,958,98,"2023-09-22",34
1217,769,121,"2023-10-29",150
1218,726,36,"2025-05-12",98
1219,646,52,"2025-01-23",54
1220,44,183,"2024-03-10",34
1221,981,47,"2024-08-15",123
1222,777,213,"2024-09-12",256
1223,721,258,"2025-04-07",297
1224,855,117,"2023-11-26",286
1225,939,149,"2025-03-16",100
1226,939,277,"2023-08-18",20
1227,465,155,"2024-08-22",159
1228,114,81,"2025-04-28",280
1229,561,73,"2025-05-20",233
1230,737,212,"2024-03-22",293
1231,838,222,"2025-06-28",115
1232,156,102,"2024-05-09",260
1233,852,45,"2024-02-24",28
1234,1000,189,"2025-02-26",52
1235,103,155,"2024-01-01",94
1236,641,109,"2025-04-19",123
1237,872,10,"2024-05-30",107
1238,545,16,"2025-04-03",176
1239,164,106,"2023-09-27",234
1240,95,160,"2025-05-23",296
1241,821,292,"2023-09-09",116
1242,393,61,"2024-03-22",258
1243,687,127,"2023-09-16",246
1244,18,39,"2023-11-07",182
1245,906,183,"2025-05-15",8
1246,445,196,"2025-01-13",46
1247,682,176,"2025-04-06",96
1248,193,101,"2024-12-15",71
1249,583,195,"2023-09-14",71
1250,169,222,"2024-05-09",84
1251,985,255,"2023-08-17",17
1252,226,46,"2025-03-21",39
1253,69,107,"2024-04-28",124
1254,541,206,"2023-10-28",112
1255,951,157,"2025-06-25",232
1256,386,215,"2024-10-10",12
1257,473,101,"2024-12-24",151
1258,651,169,"2024-11-12",169
1259,682,43,"2025-02-22",247
1260,534,155,"2025-07-16",141
1261,117,167,"2025-07-19",8
1262,692,87,"2024-02-28",287
1263,87,95,"2024-01-13",169
1264,678,264,"2024-07-13",30
1265,825,70,"2025-04-20",246
1266,844,109,"2023-10-04",156
1267,28,72,"2023-07-29",45
1268,558,167,"2023-09-05",46
1269,822,111,"2024-08-30",120
1270,971,159,"2024-12-26",84
1271,952,262,"2025-04-16",280
1272,63,165,"2025-05-27",73
1273,158,96,"2025-06-27",105
1274,948,229,"2024-03-28",215
1275,891,291,"2024-05-08",221
1276,242,109,"2025-03-03",164
1277,941,131,"2023-08-31",127
1278,555,209,"2023-12-29",284
1279,571,182,"2024-02-10",80
1280,247,225,"2024-05-05",226
1281,909,234,"2025-05-01",292
1282,409,162,"2023-07-27",119
1283,592,282,"2023-07-29",49
1284,697,123,"2024-03-19",127
1285,492,114,"2025-06-30",285
1286,932,178,"2023-10-07",12
1287,7,91,"2024-02-24",14
1288,789,62,"2023-07-23",116
1289,692,255,"2025-06-03",132
1290,144,1,"2024-03-27",292
1291,817,199,"2025-01-10",106
1292,861,151,"2023-08-15",125
1293,687,4,"2024-06-24",227
1294,813,222,"2025-07-05",238
1295,365,148,"2023-12-13",106
1296,461,46,"2025-05-12",212
1297,623,74,"2024-11-21",40
1298,904,101,"2025-02-19",158
1299,325,40,"2023-09-30",36
1300,246,166,"2024-07-23",150
1301,802,144,"2024-08-01",260
1302,367,21,"2024-03-18",216
1303,434,80,"2023-11-02",44
1304,318,158,"2023-07-25",152
1305,277,134,"2025-04-17",191
1306,676,236,"2024-02-19",220
1307,66,258,"2024-04-10",49
1308,926,105,"2023-12-07",168
1309,72,5,"2025-07-11",279
1310,621,232,"2025-06-01",60
1311,672,172,"2025-05-08",263
1312,698,8,"2024-12-15",61
1313,194,55,"2025-04-19",43
1314,358,205,"2025-02-07",10
1315,299,101,"2023-11-12",208
1316,932,73,"2024-03-16",152
1317,800,255,"2025-03-26",82
1318,463,11,"2023-08-17",99
1319,711,98,"2025-05-19",89
1320,190,138,"2024-01-11",125
1321,536,293,"2024-06-19",37
1322,401,59,"2024-09-23",256
1323,255,130,"2024-01-18",263
1324,607,53,"2023-11-06",180
1325,580,9,"2025-06-26",272
1326,719,178,"2024-12-30",112
1327,402,65,"2024-02-03",80
1328,167,195,"2023-12-04",26
1329,314,204,"2024-05-16",37
1330,827,103,"2025-02-12",24
1331,18,212,"2025-05-04",291
1332,680,153,"2024-02-12",270
1333,161,86,"2024-03-01",43
1334,238,238,"2023-09-20",8
1335,515,79,"2023-10-08",251
1336,720,38,"2024-09-29",86
1337,269,96,"2024-01-16",122
1338,992,208,"2023-08-18",80
1339,638,134,"2024-08-31",77
1340,148,161,"2025-04-12",259
1341,59,146,"2024-10-13",158
1342,231,104,"2024-08-09",230
1343,73,199,"2023-12-24",270
1344,487,250,"2023-12-22",126
1345,649,215,"2025-03-21",22
1346,354,261,"2024-12-03",51
1347,638,247,"2024-02-11",163
1348,78,222,"2023-08-21",141
1349,268,246,"2024-12-17",68
1350,329,157,"2023-07-29",8
1351,11,200,"2024-03-28",265
1352,622,246,"2024-05-03",279
1353,46,96,"2023-11-14",109
1354,616,198,"2024-10-11",162
1355,659,264,"2023-10-29",142
1356,25,210,"2023-08-06",133
1357,671,100,"2024-09-28",82
1358,196,3,"2024-05-24",178
1359,638,46,"2024-01-04",132
1360,692,120,"2023-11-27",253
1361,374,106,"2024-02-06",154
1362,786,113,"2025-02-20",75
1363,491,68,"2024-12-22",141
1364,142,250,"2024-10-07",158
1365,534,288,"2023-08-08",52
1366,917,282,"2024-12-14",258
1367,386,70,"2025-04-10",261
1368,631,49,"2025-03-15",174
1369,248,232,"2024-07-13",286
1370,630,1,"2024-01-04",139
1371,349,88,"2024-10-20",248
1372,242,214,"2025-06-24",260
1373,591,248,"2024-10-28",27
1374,974,62,"2025-01-07",84
1375,655,291,"2025-02-06",115
1376,801,198,"2025-03-13",71
1377,963,37,"2024-06-08",264
1378,899,152,"2023-10-04",102
1379,852,145,"2024-05-11",46
1380,92,49,"2025-02-12",33
1381,26,277,"2025-05-03",38
1382,393,181,"2023-07-21",196
1383,871,62,"2024-02-29",229
1384,736,158,"2024-03-05",40
1385,493,236,"2024-05-10",52
1386,232,182,"2025-06-19",10
1387,226,217,"2024-01-21",154
1388,219,64,"2024-09-25",127
1389,942,213,"2024-01-25",232
1390,533,22,"2025-01-10",300
1391,189,107,"2024-03-23",94
1392,456,279,"2024-11-11",127
1393,394,145,"2024-04-18",163
1394,994,299,"2023-12-19",51
1395,328,168,"2023-11-14",19
1396,840,77,"2025-03-26",83
1397,222,204,"2024-05-04",159
1398,971,15,"2025-05-27",78
1399,780,215,"2024-03-07",183
1400,303,264,"2023-07-23",28
1401,554,95,"2023-11-17",169
1402,686,81,"2024-04-02",204
1403,54,257,"2024-08-22",109
1404,880,235,"2023-08-09",59
1405,183,290,"2025-05-19",33
1406,709,161,"2024-06-09",197
1407,308,207,"2024-09-14",85
1408,591,37,"2023-09-20",221
1409,399,158,"2025-06-26",291
1410,401,44,"2023-12-21",155
1411,534,6,"2025-01-14",149
1412,631,290,"2024-04-15",38
1413,589,195,"2025-05-05",285
1414,722,196,"2023-12-04",244
1415,176,36,"2023-12-03",244
1416,242,189,"2024-03-29",226
1417,986,87,"2025-05-26",281
1418,571,98,"2023-11-30",217
1419,371,81,"2024-07-24",49
1420,561,173,"2024-06-06",245
1421,354,232,"2024-08-04",223
1422,742,271,"2023-11-16",278
1423,340,24,"2024-03-28",229
1424,757,281,"2023-11-15",100
1425,187,259,"2023-12-01",293
1426,28,172,"2024-03-12",218
1427,76,23,"2024-04-09",69
1428,2,217,"2025-04-24",15
1429,697,292,"2024-05-02",159
1430,945,8,"2023-08-28",92
1431,115,98,"2025-03-21",257
1432,650,29,"2025-03-12",192
1433,717,114,"2023-08-18",284
1434,974,147,"2024-11-29",50
1435,926,248,"2024-03-27",34
1436,710,37,"2024-04-27",52
1437,947,41,"2025-06-01",163
1438,832,95,"2025-05-18",37
1439,697,26,"2025-02-09",29
1440,373,71,"2024-05-21",19
1441,695,241,"2024-04-07",274
1442,318,109,"2025-02-09",81
1443,311,13,"2024-04-03",181
1444,793,72,"2024-03-11",96
1445,316,120,"2024-05-19",113
1446,564,271,"2024-01-26",29
1447,870,186,"2024-11-04",203
1448,318,294,"2024-12-12",181
1449,504,170,"2024-07-27",54
1450,609,50,"2023-11-29",64
1451,145,72,"2024-04-27",250
1452,5,79,"2025-01-12",216
1453,458,19,"2025-07-15",290
1454,278,238,"2025-05-08",87
1455,59,79,"2024-04-30",171
1456,376,76,"2024-03-22",65
1457,108,101,"2024-04-07",168
1458,818,24,"2024-10-22",82
1459,746,105,"2024-09-22",263
1460,844,125,"2023-09-25",268
1461,708,191,"2024-07-26",18
1462,563,284,"2025-06-19",26
1463,877,77,"2024-09-22",163
1464,994,114,"2024-12-04",218
1465,478,115,"2023-09-22",17
1466,15,296,"2024-01-03",191
1467,997,277,"2023-11-25",145
1468,194,184,"2024-09-24",219
1469,695,35,"2025-05-22",293
1470,138,55,"2023-09-20",17
1471,175,62,"2023-11-26",196
1472,106,124,"2023-10-02",27
1473,740,299,"2025-07-04",264
1474,668,255,"2024-05-05",158
1475,463,241,"2025-03-10",176
1476,468,125,"2024-03-16",49
1477,337,278,"2024-06-11",248
1478,631,235,"2024-05-26",12
1479,627,81,"2023-08-18",137
1480,56,225,"2025-07-17",69
1481,138,283,"2023-09-09",30
1482,353,240,"2025-01-20",149
1483,797,200,"2025-04-27",250
1484,258,225,"2025-02-01",112
1485,767,274,"2024-04-08",16
1486,919,81,"2024-02-02",273
1487,643,126,"2023-11-19",230
1488,612,201,"2023-11-08",291
1489,961,4,"2024-04-19",283
1490,543,283,"2023-12-08",230
1491,247,151,"2024-05-28",174
1492,588,94,"2024-05-25",69
1493,77,67,"2023-10-06",202
1494,27,197,"2024-09-16",119
1495,985,209,"2024-01-05",87
1496,214,169,"2024-08-14",89
1497,181,54,"2023-12-27",272
1498,7,156,"2023-10-28",135
1499,708,131,"2025-01-25",156
1500,281,134,"2023-09-02",64
1501,109,261,"2025-03-05",124
1502,741,193,"2023-09-13",123
1503,54,174,"2024-04-15",103
1504,236,236,"2025-04-14",169
1505,656,139,"2023-09-14",287
1506,499,102,"2024-05-12",32
1507,135,13,"2025-01-03",94
1508,521,207,"2025-03-06",42
1509,781,80,"2025-04-04",35
1510,70,12,"2025-03-11",115
1511,57,196,"2023-08-30",250
1512,154,271,"2024-02-10",249
1513,931,34,"2024-11-11",12
1514,771,159,"2023-09-27",19
1515,903,286,"2024-08-06",77
1516,612,153,"2023-10-16",127
1517,465,290,"2025-07-11",114
1518,177,64,"2024-05-18",167
1519,610,259,"2023-12-17",282
1520,350,225,"2023-12-20",76
1521,838,73,"2024-01-03",106
1522,853,26,"2023-09-18",174
1523,459,89,"2023-08-23",17
1524,335,264,"2024-10-28",228
1525,366,41,"2025-04-09",94
1526,906,33,"2024-09-07",244
1527,993,107,"2024-08-09",163
1528,118,6,"2023-09-04",47
1529,160,3,"2024-12-18",194
1530,442,266,"2025-05-11",247
1531,220,140,"2024-09-15",32
1532,475,122,"2024-05-03",265
1533,58,112,"2024-12-20",276
1534,660,300,"2025-06-15",108
1535,58,62,"2025-06-16",90
1536,506,149,"2025-04-21",264
1537,781,44,"2025-02-25",206
1538,622,297,"2023-10-04",23
1539,437,282,"2023-10-26",140
1540,789,60,"2024-03-22",54
1541,950,39,"2023-07-23",199
1542,955,225,"2024-08-08",56
1543,671,211,"2025-03-06",164
1544,763,128,"2024-08-04",120
1545,217,100,"2023-09-25",179
1546,213,11,"2024-12-07",148
1547,719,173,"2024-07-06",117
1548,24,1,"2024-12-07",160
1549,816,233,"2025-05-06",62
1550,186,144,"2025-01-03",262
1551,163,293,"2023-08-15",298
1552,358,174,"2024-05-27",82
1553,106,28,"2024-10-29",162
1554,479,145,"2023-11-07",182
1555,397,145,"2024-03-28",166
1556,440,123,"2024-10-11",236
1557,448,88,"2023-08-04",151
1558,856,226,"2024-11-01",220
1559,546,50,"2025-04-15",156
1560,638,86,"2023-08-30",124
1561,626,293,"2023-12-07",105
1562,179,286,"2024-03-08",123
1563,121,4,"2024-06-22",33
1564,928,73,"2023-11-30",144
1565,169,267,"2023-12-13",13
1566,501,144,"2023-11-20",116
1567,293,136,"2025-04-13",27
1568,428,58,"2025-01-01",178
1569,165,210,"2024-02-17",285
1570,102,45,"2024-11-28",46
1571,874,194,"2024-10-04",261
1572,213,110,"2024-03-10",65
1573,220,210,"2024-09-17",189
1574,311,92,"2024-11-08",267
1575,374,140,"2024-09-01",184
1576,591,30,"2025-05-24",125
1577,912,267,"2025-01-05",180
1578,735,270,"2025-04-05",6
1579,356,170,"2025-06-01",225
1580,576,59,"2025-03-25",69
1581,182,220,"2024-04-07",82
1582,655,120,"2024-06-21",189
1583,638,68,"2024-10-21",279
1584,970,124,"2023-12-28",22
1585,377,260,"2024-08-11",146
1586,986,54,"2025-06-08",37
1587,408,101,"2024-07-08",296
1588,960,251,"2023-11-22",133
1589,359,8,"2024-04-21",127
1590,408,164,"2024-06-28",231
1591,164,248,"2024-11-29",105
1592,66,151,"2023-10-07",126
1593,594,40,"2023-11-08",114
1594,978,20,"2024-04-12",39
1595,176,125,"2025-05-08",95
1596,613,244,"2025-05-31",109
1597,958,211,"2024-08-13",276
1598,743,82,"2024-04-04",200
1599,334,90,"2023-12-10",185
1600,866,213,"2024-08-21",177
1601,613,172,"2024-01-25",211
1602,34,138,"2024-09-12",287
1603,598,63,"2024-07-30",179
1604,918,168,"2024-02-04",35
1605,752,66,"2023-08-18",85
1606,581,185,"2024-01-03",75
1607,312,274,"2024-07-16",9
1608,896,108,"2024-03-08",277
1609,305,270,"2024-03-20",14
1610,77,180,"2024-02-23",196
1611,769,43,"2024-05-04",102
1612,306,221,"2024-06-24",283
1613,511,120,"2024-07-09",157
1614,374,162,"2024-01-16",258
1615,941,253,"2025-05-23",300
1616,214,265,"2025-04-29",83
1617,780,38,"2024-03-19",235
1618,450,61,"2024-05-19",194
1619,438,211,"2024-06-11",38
1620,867,145,"2024-01-31",113
1621,201,143,"2023-12-06",99
1622,774,223,"2023-07-31",148
1623,463,211,"2025-07-18",207
1624,780,257,"2025-06-08",171
1625,569,141,"2023-09-18",43
1626,929,246,"2023-12-18",284
1627,728,55,"2023-07-25",101
1628,843,98,"2024-02-14",194
1629,180,88,"2024-03-01",55
1630,358,31,"2024-04-21",135
1631,985,52,"2024-11-28",227
1632,428,31,"2023-11-17",63
1633,958,92,"2024-01-30",90
1634,300,52,"2025-06-19",27
1635,789,174,"2023-09-08",63
1636,521,267,"2025-03-01",140
1637,363,175,"2023-09-29",25
1638,557,62,"2025-04-09",237
1639,439,51,"2024-05-21",264
1640,932,283,"2025-06-26",120
1641,320,189,"2024-02-27",145
1642,510,270,"2024-01-01",14
1643,448,42,"2023-11-25",7
1644,428,62,"2025-06-04",235
1645,598,28,"2024-07-25",232
1646,367,49,"2024-11-23",43
1647,921,147,"2024-04-27",220
1648,680,197,"2025-06-02",35
1649,332,24,"2023-09-26",56
1650,694,68,"2023-12-14",20
1651,509,98,"2024-03-03",292
1652,498,190,"2023-12-15",117
1653,741,128,"2024-05-27",61
1654,5,173,"2025-01-06",230
1655,330,204,"2023-12-05",128
1656,121,261,"2025-04-28",163
1657,575,84,"2025-05-09",294
1658,417,262,"2023-09-11",225
1659,883,8,"2024-08-03",108
1660,375,50,"2024-09-14",94
1661,964,139,"2025-07-06",53
1662,852,25,"2024-12-12",193
1663,54,276,"2024-06-13",189
1664,406,59,"2024-11-19",118
1665,476,72,"2023-08-28",128
1666,614,125,"2024-07-01",242
1667,748,173,"2024-10-14",169
1668,793,220,"2025-03-15",108
1669,596,117,"2024-02-29",57
1670,424,42,"2023-10-26",258
1671,946,205,"2024-01-04",172
1672,287,254,"2024-12-03",72
1673,886,196,"2024-10-19",284
1674,346,203,"2025-07-16",197
1675,69,26,"2024-06-16",56
1676,102,74,"2023-10-04",99
1677,384,232,"2024-12-28",86
1678,600,49,"2024-10-30",135
1679,657,204,"2024-12-06",16
1680,6,288,"2024-03-30",29
1681,321,299,"2024-09-02",21
1682,632,93,"2023-08-10",73
1683,141,238,"2024-07-23",165
1684,895,271,"2023-11-23",298
1685,864,285,"2025-03-16",106
1686,340,285,"2025-01-29",257
1687,423,141,"2023-10-29",176
1688,516,240,"2024-02-11",281
1689,468,263,"2024-09-09",47
1690,3,236,"2025-06-06",277
1691,318,46,"2024-11-09",121
1692,894,280,"2024-08-01",180
1693,170,40,"2023-10-06",24
1694,435,102,"2024-06-19",28
1695,269,273,"2025-03-09",99
1696,387,118,"2024-04-19",79
1697,981,158,"2024-08-30",292
1698,626,256,"2024-06-05",247
1699,512,228,"2024-11-11",141
1700,633,24,"2023-09-13",11
